Country,EdLevel,YearsCodePro,Salary
1,2,27.0,42604.0
0,1,10.0,138818.0
16,0,7.0,150000.0
6,0,12.0,72701.0
8,0,7.0,43907.0
16,2,7.0,73000.0
0,1,6.0,132208.0
1,0,5.0,29417.0
16,0,3.0,143000.0
16,0,7.0,103000.0
1,3,7.0,23615.0
2,0,8.0,59481.0
1,0,15.0,50719.0
5,1,7.0,56543.0
8,3,5.0,29985.0
8,1,25.0,34269.0
5,2,4.0,56757.0
3,2,2.0,82820.0
3,3,0.5,66141.0
2,1,22.0,59481.0
7,2,0.5,76976.0
2,0,8.0,148703.0
15,2,23.0,111724.0
16,0,7.0,93500.0
6,2,8.0,29081.0
16,0,12.0,200000.0
16,2,34.0,165000.0
5,2,9.0,55687.0
8,2,15.0,43907.0
5,1,17.0,44978.0
6,0,6.0,31504.0
13,2,1.0,46071.0
16,2,21.0,145000.0
15,1,0.5,27310.0
2,2,15.0,88478.0
13,1,7.0,66342.0
12,1,4.0,51403.0
5,0,9.0,96381.0
16,0,4.0,117000.0
5,2,9.0,88884.0
2,1,22.0,81787.0
16,0,8.0,190000.0
9,0,9.0,94239.0
14,0,25.0,165324.0
15,0,32.0,101793.0
16,1,36.0,180000.0
8,2,2.0,32127.0
5,2,23.0,128507.0
16,1,14.0,200000.0
3,2,2.0,62978.0
13,0,5.0,60360.0
16,0,2.0,84000.0
16,0,20.0,100000.0
15,0,15.0,68276.0
2,0,20.0,122680.0
7,0,2.0,96220.0
16,0,10.0,200000.0
15,2,15.0,91862.0
1,0,5.0,86897.0
3,2,7.0,115028.0
16,3,4.0,70000.0
15,1,5.0,59586.0
16,0,15.0,185000.0
7,1,1.0,66820.0
16,0,6.0,195000.0
16,1,1.0,60000.0
16,0,5.0,46000.0
4,0,3.0,33412.0
15,2,4.0,65173.0
15,0,10.0,81931.0
2,0,3.0,59481.0
16,3,35.0,110000.0
16,2,18.0,210000.0
16,3,35.0,250000.0
5,3,5.0,60347.0
16,2,29.0,160000.0
16,2,3.0,72500.0
9,2,3.0,53545.0
16,0,5.0,124800.0
5,2,13.0,109231.0
16,0,11.0,70000.0
16,2,4.0,170000.0
16,2,10.0,137000.0
14,0,22.0,137770.0
9,0,25.0,74963.0
15,0,11.0,54621.0
5,2,4.0,74963.0
15,2,42.0,111724.0
9,2,10.0,74963.0
16,0,8.0,175000.0
0,0,8.0,72714.0
5,1,6.0,69608.0
16,1,7.0,88000.0
5,1,5.0,57828.0
1,2,15.0,87642.0
16,1,3.0,100000.0
16,0,36.0,91000.0
1,0,8.0,24345.0
16,0,2.0,83000.0
5,2,4.0,79246.0
16,0,5.0,125000.0
16,0,1.0,72000.0
2,0,11.0,148703.0
15,1,10.0,75724.0
16,2,9.0,120000.0
15,2,8.0,117931.0
5,1,24.0,96381.0
16,0,11.0,175000.0
16,1,29.0,90000.0
12,1,19.0,53545.0
16,0,25.0,160000.0
16,0,17.0,216000.0
1,3,14.0,60863.0
9,0,13.0,41229.0
13,0,3.0,41464.0
4,2,8.0,96381.0
12,0,3.0,37481.0
5,1,12.0,58899.0
5,2,4.0,74963.0
16,0,20.0,165000.0
16,0,10.0,123000.0
12,3,2.0,24631.0
15,2,1.0,74483.0
2,0,18.0,70634.0
16,1,6.0,72000.0
16,0,27.0,212000.0
15,0,7.0,99311.0
0,0,25.0,231364.0
16,0,7.0,104000.0
5,0,18.0,74963.0
5,2,16.0,165989.0
16,2,3.0,99500.0
9,0,9.0,117798.0
4,2,1.0,46049.0
11,2,10.0,71779.0
16,0,22.0,193000.0
7,0,8.0,128294.0
2,0,8.0,148703.0
2,1,23.0,81787.0
12,3,4.0,53545.0
6,0,5.0,24234.0
5,1,5.0,69608.0
16,1,5.0,170000.0
16,0,11.0,200000.0
16,2,1.0,110000.0
2,0,2.0,87735.0
16,0,1.0,110000.0
16,0,2.0,85000.0
16,0,22.0,232000.0
16,0,2.0,125000.0
2,3,5.0,50559.0
2,1,5.0,88478.0
2,3,3.0,59481.0
12,1,0.5,21418.0
1,2,10.0,71007.0
6,0,12.0,38168.0
10,2,23.0,90613.0
5,2,12.0,94239.0
16,0,18.0,145000.0
15,0,17.0,117931.0
15,2,28.0,124138.0
16,0,3.0,90000.0
16,0,6.0,140000.0
5,2,4.0,58899.0
4,2,4.0,66396.0
6,0,4.0,27869.0
8,0,2.0,26772.0
12,2,25.0,37481.0
5,2,15.0,91026.0
16,1,6.0,137000.0
16,0,0.5,96000.0
9,0,5.0,77640.0
16,3,15.0,160000.0
16,3,13.0,145000.0
2,0,3.0,85504.0
16,2,0.5,61500.0
16,3,15.0,250000.0
8,0,5.0,58899.0
6,0,2.0,23022.0
16,2,15.0,190000.0
4,3,4.0,29985.0
11,0,3.0,35889.0
16,0,19.0,116500.0
5,1,8.0,69608.0
2,0,16.0,89222.0
2,1,8.0,89222.0
16,1,13.0,173000.0
4,2,6.0,53545.0
15,2,5.0,93104.0
15,1,15.0,62069.0
16,0,22.0,180000.0
14,2,25.0,165324.0
16,0,7.0,160000.0
2,0,11.0,185879.0
16,0,13.0,135000.0
16,0,13.0,83000.0
11,2,10.0,71779.0
16,0,5.0,106000.0
2,1,14.0,68403.0
16,0,6.0,151000.0
4,2,5.0,42836.0
16,0,5.0,130000.0
2,1,6.0,170934.0
2,1,34.0,185879.0
16,1,5.0,65000.0
15,2,5.0,59090.0
16,0,21.0,140000.0
5,0,25.0,101735.0
16,0,8.0,133000.0
16,1,10.0,155000.0
14,0,1.0,115727.0
16,2,14.0,185852.0
5,2,7.0,83530.0
16,0,3.0,105000.0
15,1,3.0,60828.0
14,1,23.0,99195.0
14,2,2.0,101735.0
16,0,4.0,131000.0
5,0,7.0,85672.0
16,0,4.0,165000.0
2,0,10.0,92939.0
15,2,4.0,38483.0
11,0,5.0,63165.0
5,2,24.0,136004.0
16,0,9.0,120000.0
15,0,1.0,43448.0
5,2,2.0,67466.0
2,1,26.0,111527.0
4,0,12.0,63809.0
16,0,24.0,181500.0
4,2,6.0,42836.0
2,0,12.0,59481.0
4,2,2.0,53545.0
16,0,11.0,185000.0
16,2,3.0,117500.0
12,0,3.0,21418.0
5,0,10.0,85672.0
9,0,0.5,47119.0
16,0,3.0,82000.0
16,0,10.0,180000.0
16,0,37.0,160000.0
15,0,1.0,37241.0
16,1,30.0,70000.0
4,2,8.0,56860.0
16,1,10.0,135000.0
2,3,10.0,148703.0
2,1,5.0,48700.0
10,0,3.0,63429.0
5,2,28.0,128507.0
12,0,11.0,49261.0
15,2,10.0,132828.0
5,2,7.0,51403.0
16,0,1.0,90000.0
16,0,10.0,230000.0
16,0,20.0,160000.0
15,0,28.0,124138.0
16,0,4.0,202000.0
16,2,7.0,93000.0
15,2,5.0,65793.0
5,1,8.0,80317.0
15,0,27.0,80690.0
2,0,20.0,81787.0
16,0,28.0,160000.0
4,2,9.0,33198.0
16,0,25.0,140000.0
16,0,7.0,150000.0
16,0,5.0,140000.0
0,0,11.0,112377.0
15,2,4.0,105269.0
16,0,4.0,176000.0
5,2,2.0,74963.0
6,0,8.0,29081.0
5,3,3.0,64254.0
13,0,15.0,55285.0
6,0,3.0,18175.0
16,2,6.0,147000.0
16,1,1.0,150000.0
16,0,17.0,225000.0
16,3,20.0,145000.0
5,2,10.0,84601.0
16,0,5.0,115000.0
16,0,17.0,194379.0
15,1,6.0,130345.0
15,0,9.0,67035.0
15,0,0.5,31035.0
16,0,0.5,90000.0
9,2,5.0,74963.0
6,0,13.0,24234.0
16,1,4.0,158000.0
16,0,9.0,250000.0
12,2,41.0,80317.0
15,2,13.0,170000.0
15,2,2.0,57482.0
6,0,8.0,43621.0
1,2,14.0,40575.0
16,0,4.0,155000.0
16,0,26.0,150000.0
4,3,13.0,128507.0
16,2,18.0,250000.0
6,2,12.0,39986.0
16,0,5.0,160000.0
16,1,10.0,200000.0
16,2,13.0,130000.0
10,2,11.0,67960.0
15,1,4.0,64552.0
13,1,17.0,100803.0
16,0,17.0,93496.0
15,0,3.0,57104.0
16,0,2.0,140000.0
16,3,12.0,230000.0
15,0,6.0,108621.0
6,0,1.0,24234.0
16,0,23.0,165000.0
10,0,7.0,54911.0
15,0,8.0,59586.0
16,2,2.0,115000.0
4,2,5.0,78175.0
4,2,10.0,64254.0
16,2,16.0,170000.0
5,0,4.0,53545.0
16,2,25.0,165000.0
9,0,13.0,97599.0
16,0,13.0,106000.0
16,2,20.0,180000.0
15,2,10.0,111724.0
2,0,5.0,33458.0
15,3,23.0,99311.0
16,2,10.0,165000.0
16,1,20.0,115000.0
9,0,5.0,64254.0
16,0,11.0,135000.0
16,2,32.0,142000.0
14,2,16.0,176346.0
16,0,7.0,150000.0
16,0,2.0,80000.0
16,2,5.0,115000.0
5,2,20.0,85672.0
5,1,15.0,96381.0
15,3,0.5,32276.0
11,3,25.0,23926.0
12,0,7.0,48190.0
2,2,6.0,92939.0
15,1,14.0,136552.0
16,3,7.0,65000.0
16,1,0.5,76000.0
4,2,13.0,114586.0
16,1,23.0,100000.0
16,1,8.0,70000.0
16,0,30.0,210000.0
2,1,5.0,111527.0
8,1,8.0,32127.0
4,2,7.0,72821.0
16,0,7.0,180000.0
5,1,6.0,50118.0
4,2,30.0,57828.0
11,0,4.0,78095.0
4,2,5.0,69608.0
16,0,5.0,130000.0
16,0,1.0,103000.0
16,2,12.0,180000.0
16,0,14.0,250000.0
16,0,6.0,160000.0
15,0,12.0,94966.0
16,3,17.0,130000.0
16,0,8.0,148500.0
16,0,20.0,214000.0
16,0,18.0,110000.0
5,0,24.0,64254.0
16,0,35.0,155000.0
16,0,3.0,131510.0
16,2,8.0,120000.0
16,0,11.0,113000.0
16,0,8.0,130000.0
16,0,4.0,111600.0
15,0,18.0,93104.0
16,0,8.0,150000.0
16,2,16.0,220000.0
16,0,19.0,195000.0
16,0,13.0,245000.0
11,1,2.0,35889.0
16,0,1.0,195000.0
16,0,3.0,125000.0
16,2,6.0,135000.0
16,2,6.0,100000.0
16,0,11.0,190000.0
16,0,36.0,175000.0
4,3,20.0,72821.0
6,0,4.0,42409.0
2,2,16.0,156138.0
16,0,9.0,240000.0
8,0,9.0,70679.0
2,0,8.0,89222.0
16,0,2.0,140000.0
16,3,28.0,145000.0
2,0,2.0,141268.0
12,0,6.0,23560.0
12,0,10.0,49261.0
15,1,27.0,99311.0
16,0,28.0,165000.0
16,1,2.0,125000.0
16,0,27.0,199000.0
2,0,4.0,66916.0
16,1,26.0,85000.0
11,2,5.0,82545.0
9,2,2.0,43401.0
5,2,2.0,71750.0
13,3,3.0,43399.0
16,0,4.0,112992.0
15,2,28.0,49655.0
12,2,10.0,64254.0
13,2,0.5,38699.0
2,2,16.0,185879.0
16,1,1.0,49000.0
16,0,43.0,125000.0
10,2,26.0,101124.0
16,3,9.0,90000.0
16,0,13.0,130000.0
4,0,1.0,35340.0
15,0,12.0,136552.0
16,0,5.0,105000.0
2,0,5.0,65058.0
16,0,13.0,145000.0
16,3,8.0,100000.0
16,2,19.0,143000.0
16,0,35.0,150000.0
12,0,4.0,42836.0
16,0,16.0,160000.0
2,3,13.0,65875.0
15,0,4.0,89379.0
2,0,3.0,223054.0
4,2,6.0,69608.0
6,0,1.0,24234.0
15,2,11.0,116690.0
8,1,15.0,42836.0
16,2,38.0,160000.0
4,3,20.0,171343.0
8,0,15.0,32127.0
16,0,7.0,160000.0
16,0,9.0,133000.0
16,2,9.0,154500.0
16,0,15.0,200000.0
16,0,35.0,150000.0
16,3,12.0,105000.0
16,0,20.0,230000.0
16,1,3.0,191000.0
2,2,8.0,111527.0
16,1,18.0,60000.0
16,0,5.0,170000.0
3,2,20.0,132282.0
2,0,28.0,148703.0
16,1,30.0,73500.0
12,2,19.0,44978.0
15,0,16.0,49655.0
6,0,9.0,19387.0
16,0,19.0,200000.0
16,1,10.0,160000.0
16,0,7.0,100000.0
16,0,11.0,132000.0
16,2,2.0,145000.0
16,0,8.0,180000.0
11,2,10.0,114846.0
15,2,7.0,68276.0
16,0,12.0,180000.0
16,2,13.0,250000.0
16,2,32.0,140000.0
13,1,10.0,62656.0
15,0,5.0,89379.0
12,2,5.0,71750.0
16,0,31.0,88000.0
6,0,5.0,12723.0
16,0,5.0,180000.0
2,2,12.0,115245.0
16,3,7.0,100000.0
16,0,50.0,125000.0
16,0,1.0,130900.0
5,0,9.0,107090.0
16,0,15.0,220000.0
1,0,12.0,60863.0
1,0,12.0,24345.0
16,1,25.0,64000.0
16,0,4.0,90000.0
16,1,30.0,225000.0
16,1,46.0,99000.0
16,0,9.0,130000.0
16,0,34.0,200000.0
8,3,8.0,53545.0
16,2,7.0,125000.0
2,0,21.0,89222.0
16,0,7.0,120000.0
16,0,3.0,76220.0
15,1,41.0,109242.0
16,2,10.0,144000.0
16,3,28.0,132000.0
16,2,23.0,180000.0
16,0,40.0,135000.0
16,0,14.0,180000.0
1,1,3.0,12173.0
5,2,10.0,84815.0
16,2,9.0,188000.0
2,0,10.0,101750.0
16,0,35.0,110000.0
16,0,1.0,50000.0
4,0,1.0,37481.0
5,0,8.0,82459.0
16,0,7.0,90000.0
12,0,23.0,55687.0
16,3,3.0,198000.0
16,2,16.0,220000.0
2,2,25.0,89222.0
9,2,10.0,109231.0
16,0,2.0,100200.0
15,0,2.0,39724.0
16,2,5.0,115000.0
16,0,8.0,148000.0
14,2,12.0,198389.0
16,2,2.0,120000.0
16,0,8.0,175000.0
16,3,34.0,160000.0
2,0,5.0,72864.0
2,1,25.0,130115.0
5,3,13.0,65325.0
15,2,11.0,43448.0
1,2,7.0,51733.0
13,3,35.0,87534.0
16,0,5.0,128000.0
16,1,10.0,120000.0
16,0,5.0,105000.0
2,1,4.0,57994.0
5,0,3.0,48190.0
12,2,20.0,69608.0
1,2,27.0,31649.0
15,1,25.0,93104.0
15,3,25.0,90621.0
16,0,6.0,75000.0
16,2,1.0,55000.0
16,2,18.0,230000.0
16,0,19.0,195000.0
16,0,9.0,110000.0
16,0,6.0,250000.0
1,1,10.0,42604.0
16,0,16.0,200000.0
1,2,17.0,38546.0
1,2,14.0,48690.0
7,0,6.0,112257.0
16,0,3.0,103000.0
15,1,26.0,93104.0
16,0,12.0,200000.0
16,0,6.0,122018.0
16,3,17.0,170000.0
16,0,12.0,160000.0
15,0,6.0,148966.0
9,2,17.0,67466.0
13,2,10.0,49756.0
16,0,22.0,135000.0
5,2,5.0,67466.0
15,0,25.0,58345.0
16,3,11.0,112000.0
16,0,3.0,105000.0
16,0,19.0,155000.0
16,0,20.0,212000.0
1,3,12.0,36518.0
12,0,4.0,58899.0
1,0,3.0,19070.0
7,2,13.0,187095.0
16,0,12.0,250000.0
16,0,5.0,115000.0
16,0,6.0,140000.0
16,0,27.0,180000.0
16,0,2.0,97500.0
1,0,12.0,25360.0
13,0,20.0,75740.0
6,2,7.0,39380.0
16,0,0.5,108000.0
16,3,19.0,150000.0
16,0,10.0,131000.0
15,3,1.0,49655.0
15,2,8.0,111724.0
13,2,1.0,47213.0
16,2,12.0,250000.0
2,2,1.0,52046.0
16,0,6.0,150000.0
16,2,5.0,151000.0
2,1,13.0,59853.0
16,2,6.0,160000.0
2,1,15.0,126397.0
16,1,30.0,90000.0
2,0,5.0,245360.0
2,0,6.0,81787.0
2,0,10.0,61340.0
1,0,10.0,140000.0
15,2,7.0,248276.0
16,0,7.0,84000.0
16,0,5.0,115000.0
5,1,15.0,80317.0
16,0,7.0,193200.0
13,1,10.0,55285.0
4,2,2.0,38552.0
15,0,35.0,65793.0
9,1,24.0,56481.0
12,3,3.0,25701.0
16,0,3.0,83000.0
16,0,20.0,170000.0
9,0,3.0,72821.0
16,0,4.0,93500.0
8,1,20.0,66824.0
15,0,16.0,217242.0
11,0,5.0,43067.0
16,0,10.0,160000.0
5,1,2.0,40159.0
4,2,8.0,74963.0
13,2,16.0,53442.0
15,0,4.0,84414.0
15,0,34.0,67035.0
16,1,15.0,154000.0
16,2,9.0,70000.0
16,1,14.0,225000.0
15,2,19.0,153931.0
9,2,3.0,80317.0
5,0,7.0,74963.0
11,2,11.0,71779.0
4,2,8.0,58899.0
16,2,29.0,95000.0
5,2,15.0,109231.0
16,0,1.0,60000.0
16,2,23.0,160000.0
4,2,8.0,64254.0
4,2,10.0,133862.0
16,0,0.5,64000.0
16,0,19.0,130000.0
13,0,2.0,46071.0
4,1,7.0,74963.0
5,2,8.0,68537.0
16,0,6.0,120000.0
11,0,12.0,86743.0
16,2,12.0,250000.0
2,3,6.0,101044.0
2,0,15.0,76582.0
16,1,7.0,135000.0
16,3,33.0,176000.0
4,2,4.0,46049.0
15,0,9.0,146483.0
12,3,5.0,69608.0
5,2,7.0,85672.0
5,0,7.0,70679.0
16,0,3.0,150000.0
16,0,6.0,142000.0
6,0,4.0,38774.0
16,1,28.0,200000.0
16,0,8.0,75000.0
16,0,2.0,80000.0
16,0,7.0,150000.0
4,2,7.0,59970.0
13,2,20.0,73713.0
1,2,6.0,50719.0
16,3,7.0,133000.0
12,0,9.0,67627.0
16,2,42.0,140000.0
5,2,6.0,51403.0
16,0,3.0,84000.0
4,0,13.0,41765.0
4,3,20.0,48190.0
16,3,4.0,250000.0
15,0,7.0,89379.0
16,1,1.0,65000.0
16,3,16.0,135000.0
1,1,6.0,43091.0
16,0,2.0,65000.0
16,0,5.0,70000.0
12,2,5.0,117798.0
5,2,19.0,117798.0
4,2,8.0,53545.0
5,3,22.0,96381.0
16,0,11.0,130000.0
16,0,14.0,192000.0
16,2,29.0,175000.0
5,2,11.0,78175.0
15,0,11.0,81931.0
16,3,13.0,160000.0
5,2,15.0,107090.0
12,3,11.0,160634.0
2,0,3.0,78813.0
16,0,30.0,200000.0
16,0,11.0,245000.0
16,0,1.0,82000.0
11,0,12.0,71779.0
15,0,15.0,186207.0
16,1,5.0,40000.0
6,0,20.0,30292.0
1,0,10.0,24345.0
16,0,30.0,185000.0
6,2,7.0,17569.0
16,0,5.0,122000.0
16,2,5.0,140000.0
1,2,10.0,18056.0
1,3,3.0,10144.0
5,2,33.0,107090.0
6,0,7.0,30292.0
16,0,9.0,92000.0
2,3,8.0,170000.0
5,3,12.0,112444.0
16,0,20.0,200000.0
2,0,46.0,178443.0
4,2,25.0,53545.0
15,2,15.0,105517.0
16,0,14.0,98000.0
4,2,7.0,96381.0
15,0,20.0,124138.0
16,2,8.0,243000.0
9,2,14.0,117798.0
16,0,17.0,230000.0
9,2,5.0,80317.0
16,0,3.0,80000.0
16,2,27.0,120000.0
16,0,4.0,175000.0
5,0,3.0,57025.0
16,3,12.0,160000.0
16,2,9.0,130000.0
4,2,17.0,74963.0
1,2,18.0,44633.0
2,1,20.0,85504.0
12,0,13.0,41658.0
16,0,23.0,240000.0
5,1,20.0,126366.0
4,2,8.0,47976.0
16,0,5.0,78000.0
12,2,8.0,39623.0
16,0,21.0,138000.0
0,0,5.0,82630.0
16,0,7.0,200000.0
16,0,20.0,230000.0
5,0,9.0,74963.0
16,2,36.0,180000.0
16,0,6.0,79950.0
3,2,3.0,91016.0
1,0,8.0,24345.0
16,1,2.0,84000.0
6,0,26.0,145403.0
5,0,0.5,52474.0
16,1,9.0,200000.0
14,0,6.0,132260.0
16,0,31.0,130000.0
12,0,9.0,100664.0
16,3,2.0,125000.0
5,0,6.0,63183.0
5,2,4.0,61576.0
16,0,6.0,125000.0
8,1,3.0,33494.0
16,0,21.0,150000.0
5,2,8.0,66396.0
2,0,14.0,133833.0
5,3,0.5,22489.0
16,1,7.0,219350.0
10,0,4.0,68866.0
16,0,12.0,230000.0
16,1,14.0,221300.0
15,3,20.0,117931.0
1,2,7.0,121726.0
5,1,13.0,41765.0
16,0,12.0,240000.0
16,0,8.0,155000.0
16,0,12.0,160000.0
16,2,7.0,109200.0
16,2,7.0,120000.0
12,3,15.0,74963.0
9,0,4.0,38552.0
16,0,2.0,100000.0
2,1,8.0,127884.0
15,0,5.0,93644.0
5,1,30.0,113515.0
16,0,28.0,132000.0
16,0,18.0,135000.0
16,2,2.0,73000.0
16,0,1.0,140000.0
1,1,15.0,54371.0
16,2,25.0,161500.0
16,0,4.0,95000.0
8,2,15.0,107090.0
16,0,2.0,80000.0
16,0,4.0,138000.0
15,0,1.0,48184.0
4,1,10.0,69608.0
11,2,21.0,59815.0
4,2,16.0,85672.0
5,2,6.0,64254.0
15,0,15.0,217242.0
12,2,15.0,69608.0
16,0,12.0,250000.0
1,0,8.0,34489.0
5,0,8.0,107090.0
16,0,6.0,140000.0
16,1,27.0,187000.0
4,2,13.0,43907.0
16,1,11.0,150000.0
5,2,4.0,117798.0
5,1,40.0,64254.0
15,2,4.0,98069.0
16,0,4.0,140000.0
16,0,2.0,93000.0
16,2,23.0,175000.0
16,3,13.0,180000.0
2,0,7.0,151017.0
2,0,16.0,122680.0
15,0,24.0,111724.0
16,2,5.0,96000.0
16,0,16.0,80000.0
15,2,4.0,83173.0
16,0,3.0,80000.0
16,0,7.0,200000.0
9,0,20.0,53545.0
5,0,13.0,107090.0
16,0,19.0,130000.0
9,2,5.0,107090.0
16,0,7.0,173000.0
13,2,18.0,64499.0
16,0,6.0,163000.0
16,0,6.0,222000.0
16,0,6.0,143000.0
16,0,3.0,110000.0
16,1,17.0,250000.0
16,0,2.0,52000.0
16,0,0.5,65000.0
16,0,15.0,147000.0
16,1,12.0,125000.0
16,0,9.0,109000.0
16,0,22.0,150000.0
11,2,6.0,47852.0
16,0,10.0,139000.0
16,1,2.0,65000.0
16,0,20.0,170000.0
16,0,11.0,200000.0
16,0,8.0,103000.0
15,1,3.0,26069.0
16,0,8.0,150000.0
15,1,16.0,100552.0
12,2,5.0,48190.0
16,1,6.0,80000.0
16,0,11.0,100000.0
5,1,7.0,64254.0
16,0,8.0,105000.0
16,2,34.0,90000.0
3,0,23.0,129406.0
16,2,29.0,150000.0
16,2,13.0,200000.0
1,1,3.0,24345.0
16,0,40.0,155000.0
14,2,17.0,121238.0
16,0,15.0,120000.0
1,0,17.0,15240.0
2,2,23.0,78813.0
0,0,1.0,44620.0
4,2,23.0,96381.0
5,2,7.0,91026.0
5,1,7.0,66717.0
15,0,3.0,67035.0
5,2,6.0,87813.0
4,2,19.0,80317.0
5,0,4.0,73892.0
12,1,1.0,42836.0
15,0,6.0,74483.0
16,1,40.0,58500.0
16,0,4.0,230000.0
16,2,11.0,115000.0
1,0,10.0,18259.0
16,2,38.0,145000.0
15,2,8.0,93104.0
15,0,15.0,62069.0
9,0,6.0,80317.0
0,0,6.0,85935.0
16,0,10.0,125000.0
16,2,10.0,140000.0
16,0,11.0,230000.0
16,2,10.0,105000.0
16,0,4.0,180000.0
4,3,8.0,74963.0
16,0,28.0,230000.0
16,0,23.0,182000.0
16,3,33.0,135000.0
16,1,18.0,150000.0
11,1,0.5,21971.0
0,0,7.0,87257.0
1,0,13.0,93323.0
0,0,3.0,71392.0
16,0,3.0,110000.0
16,1,1.0,85000.0
16,2,1.0,140000.0
0,2,19.0,89240.0
0,0,20.0,138818.0
16,0,9.0,169000.0
5,2,16.0,66396.0
16,0,20.0,115000.0
16,1,15.0,77000.0
16,2,7.0,113000.0
2,0,7.0,66173.0
16,0,18.0,230000.0
16,0,2.0,100000.0
16,0,6.0,81500.0
0,0,7.0,110394.0
16,1,10.0,235000.0
1,0,12.0,38546.0
1,2,13.0,56805.0
16,2,20.0,150000.0
16,0,6.0,115000.0
0,2,10.0,115682.0
2,0,25.0,70634.0
16,2,35.0,140000.0
16,2,10.0,135000.0
16,2,17.0,175000.0
0,2,5.0,99156.0
16,1,10.0,160000.0
16,3,16.0,186000.0
0,0,8.0,99156.0
0,3,7.0,132208.0
16,0,3.0,100000.0
0,0,22.0,105766.0
2,2,26.0,85504.0
1,0,14.0,60863.0
2,2,8.0,89222.0
16,0,0.5,95000.0
16,3,17.0,140730.0
1,0,8.0,42458.0
16,3,1.0,33000.0
16,0,22.0,110000.0
2,0,1.0,32715.0
0,0,15.0,85935.0
16,0,5.0,145000.0
0,3,15.0,93868.0
2,0,2.0,85504.0
15,0,2.0,49655.0
16,2,40.0,160000.0
16,0,10.0,180000.0
16,0,18.0,160000.0
0,2,10.0,132208.0
16,0,19.0,250000.0
15,3,2.0,62069.0
16,0,3.0,120000.0
2,1,10.0,74351.0
16,0,8.0,185000.0
0,0,6.0,132208.0
16,0,18.0,145000.0
16,3,2.0,100000.0
16,1,5.0,80000.0
16,0,0.5,52000.0
16,0,18.0,165000.0
16,0,18.0,175000.0
0,0,21.0,82380.0
16,3,40.0,175000.0
7,2,6.0,106912.0
16,0,8.0,125000.0
16,0,13.0,140000.0
16,2,9.0,183000.0
1,0,6.0,37532.0
16,0,10.0,147000.0
6,2,8.0,44832.0
16,0,13.0,170000.0
16,1,23.0,138000.0
16,2,18.0,175000.0
16,0,7.0,85000.0
1,1,3.0,18056.0
0,0,10.0,118987.0
2,2,5.0,141268.0
16,3,25.0,120000.0
15,1,10.0,126621.0
16,2,5.0,139000.0
1,0,12.0,32460.0
16,0,4.0,62000.0
2,0,4.0,85504.0
16,1,1.0,30000.0
2,0,3.0,56879.0
16,0,11.0,130000.0
16,2,7.0,100000.0
2,0,5.0,63645.0
16,0,8.0,130000.0
16,0,12.0,160000.0
16,0,5.0,80000.0
16,1,17.0,40000.0
0,2,12.0,99156.0
16,0,18.0,185000.0
0,2,5.0,112377.0
16,0,23.0,128000.0
1,0,7.0,47676.0
16,0,6.0,150000.0
0,1,30.0,112377.0
0,1,20.0,105766.0
16,0,16.0,102000.0
16,1,17.0,140000.0
16,0,27.0,190000.0
2,0,26.0,118962.0
16,0,5.0,110000.0
12,0,3.0,42836.0
9,2,6.0,74963.0
16,0,1.0,80000.0
16,0,7.0,201000.0
2,0,21.0,168361.0
16,2,3.0,73500.0
6,0,2.0,26657.0
6,0,17.0,38774.0
0,0,24.0,185091.0
16,1,7.0,113000.0
16,1,5.0,240000.0
5,3,9.0,85672.0
2,2,26.0,107810.0
16,0,7.0,180000.0
6,2,11.0,36351.0
16,0,3.0,140000.0
16,2,3.0,120000.0
16,0,6.0,170000.0
0,1,27.0,71392.0
16,2,8.0,180000.0
4,3,2.0,47119.0
6,0,4.0,46529.0
6,0,5.0,27869.0
16,0,8.0,185000.0
16,1,10.0,115000.0
2,0,6.0,96657.0
16,0,6.0,175000.0
13,2,10.0,58049.0
2,0,5.0,74351.0
16,0,2.0,72000.0
0,0,9.0,85935.0
16,0,4.0,110000.0
6,2,12.0,33927.0
16,2,32.0,140000.0
0,0,11.0,142784.0
16,0,4.0,125000.0
16,0,5.0,105000.0
2,2,15.0,124910.0
2,1,20.0,156138.0
0,0,10.0,52883.0
4,0,25.0,81388.0
5,2,8.0,82054.0
16,0,5.0,165000.0
16,2,4.0,240000.0
16,1,15.0,160000.0
6,0,5.0,23022.0
0,0,17.0,99156.0
16,2,4.0,190000.0
16,0,3.0,105000.0
6,0,12.0,121169.0
16,2,34.0,250000.0
6,0,17.0,43621.0
6,1,10.0,30292.0
16,0,4.0,200000.0
16,2,7.0,178000.0
5,0,3.0,64254.0
16,0,15.0,180000.0
15,2,16.0,111724.0
6,0,6.0,24234.0
16,2,3.0,100000.0
0,0,8.0,79325.0
16,0,5.0,170000.0
16,0,1.0,65000.0
5,2,10.0,69608.0
6,2,12.0,21810.0
16,0,9.0,160000.0
3,0,10.0,109276.0
16,0,2.0,82000.0
12,1,20.0,40159.0
12,2,29.0,93168.0
0,0,5.0,69409.0
0,1,24.0,99156.0
13,0,13.0,65236.0
2,2,10.0,148703.0
0,0,8.0,62799.0
15,3,16.0,105517.0
6,0,8.0,48468.0
16,0,13.0,180000.0
6,0,8.0,84818.0
4,2,0.5,38552.0
13,2,10.0,62656.0
10,3,9.0,81552.0
8,3,4.0,32127.0
0,1,6.0,79325.0
6,0,6.0,16964.0
10,0,0.5,49837.0
2,2,13.0,182161.0
